Time,Flow
1551670881,0.0
1551671182,0.0
1551671483,0.0
1551671784,0.0
1551672085,0.0
1551672386,0.0
1551672687,0.0
1551672988,0.0
1551673289,0.0
1551673591,0.0
1551673892,0.0
1551674193,0.0
1551674494,0.0
1551674795,0.0
1551675096,0.0
1551675397,0.0
1551675698,0.0
1551675999,0.0
1551676300,0.0
1551676601,0.0
1551676902,0.0
1551677203,0.0
1551677504,0.0
1551677805,0.0
1551678106,0.0
1551678407,0.0
1551678708,0.0
1551679009,0.0
1551679310,0.0
1551679612,0.0
1551679913,0.0
1551680214,0.0
1551680515,0.0
1551680816,0.0
1551681117,0.0
1551681418,0.0
1551681719,0.0
1551682020,0.0
1551682321,0.0
1551682622,0.0
1551682923,0.0
1551682964,9.0
1551682965,33.0
1551682966,51.0
1551682967,54.0
1551682968,54.0
1551682969,54.0
1551682970,54.0
1551682972,54.0
1551682973,54.0
1551682974,54.0
1551682975,54.0
1551682976,54.0
1551682977,54.0
1551682978,54.0
1551682979,56.0
1551682980,54.0
1551682981,54.0
1551682982,56.0
1551682983,54.0
1551682984,54.0
1551682985,54.0
1551682986,54.0
1551682987,54.0
1551682988,29.0
1551682990,2.0
1551683123,2.0
1551683124,4.0
1551683130,2.0
1551683431,0.0
1551683732,0.0
1551684033,0.0
1551684334,0.0
1551684635,0.0
1551684936,0.0
1551685237,0.0
1551685538,0.0
1551685839,0.0
1551686140,0.0
1551686441,0.0
1551686742,0.0
1551687043,0.0
1551687344,0.0
1551687645,0.0
1551687947,0.0
1551688248,0.0
1551688549,0.0
1551688850,0.0
1551689151,0.0
1551689452,0.0
1551733694,0.0
1551733995,0.0
1551734296,0.0
1551734597,0.0
1551734898,0.0
1551735199,0.0
1551735500,0.0
1551735801,0.0
1551736102,0.0
1551736403,0.0
1551736704,0.0
1551737004,0.0
1551737305,0.0
1551737606,0.0
1551737908,0.0
1551738208,0.0
1551738509,0.0
1551738810,0.0
1551739111,0.0
1551739412,0.0
1551739537,2.0
1551739838,0.0
1551740139,0.0
1551740440,0.0
1551740741,0.0
1551741042,0.0
1551741343,0.0
1551741644,0.0
1551741945,0.0
1551742246,0.0
1551742547,0.0
1551742848,0.0
1551743149,0.0
1551743450,0.0
1551743751,0.0
1551744053,0.0
1551744354,0.0
1551744655,0.0
1551744956,0.0
1551745257,0.0
1551745558,0.0
1551745859,0.0
1551746160,0.0
1551746461,0.0
1551746762,0.0
1551747063,0.0
1551747364,0.0
1551747665,0.0
1551747966,0.0
1551748267,0.0
1551748568,0.0
1551748869,0.0
1551749170,0.0
1551749471,0.0
1551749772,0.0
1551750074,0.0
1551750375,0.0
1551750676,0.0
1551750977,0.0
1551751278,0.0
1551751579,0.0
1551751880,0.0
1551752181,0.0
1551752482,0.0
1551752783,0.0
1551753084,0.0
1551753385,0.0
1551753686,0.0
1551753987,0.0
1551754288,0.0
1551754589,0.0
1551754890,0.0
1551755191,0.0
1551755492,0.0
1551755794,0.0
1551756095,0.0
1551756396,0.0
1551756697,0.0
1551756998,0.0
1551757299,0.0
1551757600,0.0
1551757901,0.0
1551758202,0.0
1551758503,0.0
1551758804,0.0
1551759105,0.0
1551759406,0.0
1551759707,0.0
1551760008,0.0
1551760309,0.0
1551760610,0.0
1551760911,0.0
1551761212,0.0
1551761513,0.0
1551761814,0.0
1551762116,0.0
1551762417,0.0
1551762718,0.0
1551763019,0.0
1551763320,0.0
1551763621,0.0
1551763922,0.0
1551764223,0.0
1551764524,0.0
1551764825,0.0
1551765126,0.0
1551765427,0.0
1551765728,0.0
1551766029,0.0
1551766330,0.0
1551766631,0.0
1551766932,0.0
1551767233,0.0
1551767534,0.0
1551767836,0.0
1551768137,0.0
1551768438,0.0
1551768739,0.0
1551768995,4.0
1551768996,20.0
1551768997,31.0
1551768998,42.0
1551768999,40.0
1551769000,42.0
1551769001,42.0
1551769002,40.0
1551769003,42.0
1551769004,42.0
1551769005,15.0
1551769306,0.0
1551769607,0.0
1551769908,0.0
1551770209,0.0
1551770511,0.0
1551770812,0.0
1551771113,0.0
1551771397,9.0
1551771398,33.0
1551771399,42.0
1551771400,45.0
1551771401,65.0
1551771402,65.0
1551771403,65.0
1551771404,65.0
1551771405,65.0
1551771406,63.0
1551771407,63.0
1551771408,63.0
1551771409,63.0
1551771410,60.0
1551771412,63.0
1551771413,63.0
1551771414,60.0
1551771415,63.0
1551771416,63.0
1551771417,63.0
1551771418,33.0
1551771419,4.0
1551771720,0.0
1551772021,0.0
1551772322,0.0
1551772623,0.0
1551772924,0.0
1551773224,0.0
1551773525,0.0
1551773826,0.0
1551774127,0.0
1551774428,0.0
1551774729,0.0
1551775031,0.0
1551775332,0.0
1551775586,9.0
1551775587,24.0
1551775588,20.0
1551775839,9.0
1551775840,20.0
1551775841,4.0
1551776002,2.0
1551776303,0.0
1551776604,0.0
1551776905,0.0
1551777001,11.0
1551777002,49.0
1551777003,51.0
1551777004,51.0
1551777005,51.0
1551777006,51.0
1551777008,51.0
1551777009,49.0
1551777010,49.0
1551777011,51.0
1551777012,51.0
1551777013,27.0
1551777014,2.0
1551777049,40.0
1551777050,76.0
1551777051,76.0
1551777052,78.0
1551777053,76.0
1551777054,78.0
1551777055,36.0
1551777356,0.0
1551777657,0.0
1551777958,0.0
1551778260,0.0
1551778561,0.0
1551778862,0.0
1551779163,0.0
1551779464,0.0
1551779765,0.0
1551780066,0.0
1551780367,0.0
1551780668,0.0
1551780969,0.0
1551781270,0.0
1551781571,0.0
1551781790,2.0
1551781791,15.0
1551781793,22.0
1551781794,22.0
1551781795,22.0
1551781796,2.0
1551781967,20.0
1551781968,36.0
1551781969,42.0
1551781970,40.0
1551781971,9.0
1551782019,2.0
1551782020,31.0
1551782021,54.0
1551782022,56.0
1551782023,56.0
1551782024,56.0
1551782025,56.0
1551782026,58.0
1551782028,58.0
1551782029,58.0
1551782030,58.0
1551782031,58.0
1551782032,58.0
1551782033,58.0
1551782034,58.0
1551782035,58.0
1551782036,58.0
1551782037,60.0
1551782038,60.0
1551782039,60.0
1551782040,60.0
1551782041,60.0
1551782042,40.0
1551782176,9.0
1551782177,51.0
1551782179,65.0
1551782180,63.0
1551782181,63.0
1551782182,29.0
1551782348,20.0
1551782349,49.0
1551782350,60.0
1551782351,60.0
1551782352,60.0
1551782353,45.0
1551782354,4.0
1551782655,0.0
1551782956,0.0
1551783257,0.0
1551783558,0.0
1551783859,0.0
1551784161,0.0
1551784462,0.0
1551784763,0.0
1551785064,0.0
1551785365,0.0
1551785666,0.0
1551785967,0.0
1551786268,0.0
1551786569,0.0
1551786870,0.0
1551787171,0.0
1551787448,2.0
1551787449,24.0
1551787450,40.0
1551787451,4.0
1551787456,2.0
1551787699,24.0
1551787700,24.0
1551787715,20.0
1551787717,27.0
1551787718,9.0
1551787743,13.0
1551787744,27.0
1551787745,9.0
1551787889,4.0
1551787890,47.0
1551787891,56.0
1551787892,56.0
1551787893,54.0
1551787894,56.0
1551787895,54.0
1551787896,20.0
1551787897,2.0
1551788032,2.0
1551788033,22.0
1551788034,27.0
1551788036,29.0
1551788037,29.0
1551788038,29.0
1551788039,27.0
1551788040,24.0
1551788041,24.0
1551788042,27.0
1551788043,24.0
1551788044,22.0
1551788045,24.0
1551788046,24.0
1551788047,24.0
1551788048,24.0
1551788049,13.0
1551788091,2.0
1551788092,4.0
1551788103,2.0
1551788405,0.0
1551788706,0.0
1551789007,0.0
1551789308,0.0
1551789609,0.0
1551789910,0.0
1551790211,0.0
1551790512,0.0
1551790813,0.0
1551791114,0.0
1551791415,0.0
1551791716,0.0
1551792017,0.0
1551792318,0.0
1551792619,0.0
1551792920,0.0
1551793221,0.0
1551793522,0.0
1551793823,0.0
1551794124,0.0
1551794426,0.0
1551794727,0.0
1551795028,0.0
1551795329,0.0
1551795630,0.0
1551795931,0.0
1551796232,0.0
1551796533,0.0
1551796834,0.0
1551797135,0.0
1551797436,0.0
1551797737,0.0
1551798038,0.0
1551798339,0.0
1551798640,0.0
1551798941,0.0
1551799242,0.0
1551799543,0.0
1551799844,0.0
1551800145,0.0
1551800447,0.0
1551800748,0.0
1551801049,0.0
1551801350,0.0
1551801651,0.0
1551801952,0.0
1551802253,0.0
1551802554,0.0
1551802855,0.0
1551803156,0.0
1551803457,0.0
1551803758,0.0
1551804059,0.0
1551804360,0.0
1551804661,0.0
1551804962,0.0
1551805263,0.0
1551805564,0.0
1551805865,0.0
1551806166,0.0
1551806468,0.0
1551806769,0.0
1551807070,0.0
1551807371,0.0
1551807672,0.0
1551807973,0.0
1551808274,0.0
1551808575,0.0
1551808876,0.0
1551809177,0.0
1551809478,0.0
1551809779,0.0
1551810080,0.0
1551810381,0.0
1551810682,0.0
1551810983,0.0
1551811284,0.0
1551811585,0.0
1551811886,0.0
1551812187,0.0
1551812489,0.0
1551812790,0.0
1551813091,0.0
1551813392,0.0
1551813693,0.0
1551813994,0.0
1551814295,0.0
1551814596,0.0
1551814897,0.0
1551815198,0.0
1551815499,0.0
1551815800,0.0
1551816101,0.0
1551816402,0.0
1551816703,0.0
1551817004,0.0
1551817305,0.0
1551817606,0.0
1551817907,0.0
1551818208,0.0
1551818510,0.0
1551818811,0.0
1551819112,0.0
1551819413,0.0
1551819714,0.0
1551820015,0.0
1551820316,0.0
1551820617,0.0
1551820918,0.0
1551821219,0.0
1551821520,0.0
1551821821,0.0
1551822122,0.0
1551822423,0.0
1551822724,0.0
1551823025,0.0
1551823326,0.0
1551823627,0.0
1551823928,0.0
1551824230,0.0
1551824531,0.0
1551824832,0.0
1551825133,0.0
1551825437,0.0
1551825738,0.0
1551826039,0.0
1551826340,0.0
1551826640,0.0
1551826941,0.0
1551827242,0.0
1551827543,0.0
1551827844,0.0
1551828145,0.0
1551828446,0.0
1551828747,0.0
1551829047,0.0
1551829348,0.0
1551829649,0.0
1551829950,0.0
1551830251,0.0
1551830552,0.0
1551830854,0.0
1551831155,0.0
1551831456,0.0
1551831757,0.0
1551832058,0.0
1551832359,0.0
1551832660,0.0
1551832961,0.0
1551833262,0.0
1551833563,0.0
1551833864,0.0
1551834165,0.0
1551834466,0.0
1551834767,0.0
1551835068,0.0
1551835369,0.0
1551835670,0.0
1551835971,0.0
1551836272,0.0
1551836573,0.0
1551836875,0.0
1551837176,0.0
1551837477,0.0
1551837778,0.0
1551838079,0.0
1551838380,0.0
1551838681,0.0
1551838982,0.0
1551839283,0.0
1551839584,0.0
1551839885,0.0
1551840186,0.0
1551840487,0.0
1551840788,0.0
1551841089,0.0
1551841390,0.0
1551841691,0.0
1551841992,0.0
1551842293,0.0
1551842594,0.0
1551842896,0.0
1551843197,0.0
1551843498,0.0
1551843799,0.0
1551844100,0.0
1551844401,0.0
1551844702,0.0
1551845003,0.0
1551845304,0.0
1551845605,0.0
1551845906,0.0
1551846207,0.0
1551846508,0.0
1551846809,0.0
1551847110,0.0
1551847411,0.0
1551847712,0.0
1551848013,0.0
1551848314,0.0
1551848615,0.0
1551848916,0.0
1551849218,0.0
1551849519,0.0
1551849820,0.0
1551850121,0.0
1551850422,0.0
1551850723,0.0
1551851024,0.0
1551851325,0.0
1551851626,0.0
1551851927,0.0
1551852228,0.0
1551852529,0.0
1551852830,0.0
1551853131,0.0
1551853432,0.0
1551853733,0.0
1551854034,0.0
1551854335,0.0
1551854636,0.0
1551854938,0.0
1551855239,0.0
1551855540,0.0
1551855841,0.0
1551856142,0.0
1551856443,0.0
1551856744,0.0
1551857045,0.0
1551857346,0.0
1551857647,0.0
1551857948,0.0
1551858249,0.0
1551858550,0.0
1551858851,0.0
1551859152,0.0
1551859453,0.0
1551859754,0.0
1551860055,0.0
1551860356,0.0
1551860658,0.0
1551860959,0.0
1551861260,0.0
1551861561,0.0
1551861862,0.0
1551862163,0.0
1551862464,0.0
1551862765,0.0
1551863066,0.0
1551863367,0.0
1551863668,0.0
1551863969,0.0
1551864270,0.0
1551864571,0.0
1551864872,0.0
1551865173,0.0
1551865474,0.0
1551865775,0.0
1551866076,0.0
1551866378,0.0
1551866679,0.0
1551866980,0.0
1551867281,0.0
1551867582,0.0
1551867883,0.0
1551868184,0.0
1551868485,0.0
1551868786,0.0
1551869087,0.0
1551869388,0.0
1551869689,0.0
1551869990,0.0
1551870291,0.0
1551870592,0.0
1551870893,0.0
1551871194,0.0
1551871495,0.0
1551871796,0.0
1551872098,0.0
1551872399,0.0
1551872700,0.0
1551873001,0.0
1551873302,0.0
1551873603,0.0
1551873904,0.0
1551874205,0.0
1551874506,0.0
1551874807,0.0
1551875108,0.0
1551875409,0.0
1551875710,0.0
1551876011,0.0
1551876312,0.0
1551876933,0.0
1551877234,0.0
1551877535,0.0
1551877836,0.0
1551878137,0.0
1551878438,0.0
1551878739,0.0
1551879040,0.0
1551879341,0.0
1551879642,0.0
1551879943,0.0
1551880244,0.0
1551880545,0.0
1551880846,0.0
1551881147,0.0
1551881449,0.0
1551881750,0.0
1551882051,0.0
1551882352,0.0
1551882654,0.0
1551882955,0.0
1551883256,0.0
1551883557,0.0
1551883858,0.0
1551884159,0.0
1551884460,0.0
1551884761,0.0
1551885062,0.0
1551885363,0.0
1551885664,0.0
1551885965,0.0
1551886266,0.0
1551886567,0.0
1551886869,0.0
1551887170,0.0
1551887471,0.0
1551887772,0.0
1551888073,0.0
1551888374,0.0
1551888593,33.0
1551888594,74.0
1551888595,76.0
1551888597,11.0
1551888599,2.0
1551888605,2.0
1551888606,2.0
1551888607,2.0
1551888608,2.0
1551888610,2.0
1551888911,0.0
1551889212,0.0
1551889514,0.0
1551889817,0.0
1551890119,0.0
1551890423,0.0
1551890724,0.0
1551891025,0.0
1551891326,0.0
1551891627,0.0
1551891928,0.0
1551892229,0.0
1551892530,0.0
1551892831,0.0
1551893133,0.0
1551893434,0.0
1551893735,0.0
1551894036,0.0
1551894337,0.0
1551894638,0.0
1551894939,0.0
1551895240,0.0
1551895541,0.0
1551895842,0.0
1551896143,0.0
1551896444,0.0
1551896745,0.0
1551897046,0.0
1551897347,0.0
1551897648,0.0
1551897949,0.0
1551898250,0.0
1551898551,0.0
1551898852,0.0
1551899154,0.0
1551899455,0.0
1551899756,0.0
1551900057,0.0
1551900095,20.0
1551900096,29.0
1551900097,9.0
1551900098,2.0
1551900099,2.0
1551900100,2.0
1551900370,29.0
1551900371,51.0
1551900372,54.0
1551900373,54.0
1551900374,56.0
1551900375,56.0
1551900376,56.0
1551900377,56.0
1551900379,56.0
1551900380,47.0
1551900381,9.0
1551900390,4.0
1551900691,0.0
1551900992,0.0
1551901293,0.0
1551901594,0.0
1551901895,0.0
1551902196,0.0
1551902497,0.0
1551902798,0.0
1551903099,0.0
1551903400,0.0
1551903701,0.0
1551904002,0.0
1551904303,0.0
1551904604,0.0
1551904905,0.0
1551905207,0.0
1551905508,0.0
1551905809,0.0
1551906110,0.0
1551906411,0.0
1551906712,0.0
1551907013,0.0
1551907314,0.0
1551907615,0.0
1551907916,0.0
1551908217,0.0
1551908518,0.0
1551908819,0.0
1551909120,0.0
1551909421,0.0
1551909722,0.0
1551910023,0.0
1551910324,0.0
1551910625,0.0
1551910927,0.0
1551911228,0.0
1551911529,0.0
1551911829,0.0
1551912130,0.0
1551912431,0.0
1551912732,0.0
1551913033,0.0
1551913334,0.0
1551913635,0.0
1551913936,0.0
1551914237,0.0
1551914538,0.0
1551914839,0.0
1551915140,0.0
1551915441,0.0
1551915742,0.0
1551916043,0.0
1551916344,0.0
1551916646,0.0
1551916947,0.0
1551917248,0.0
1551917549,0.0
1551917850,0.0
1551918151,0.0
1551918452,0.0
1551918753,0.0
1551919054,0.0
1551919355,0.0
1551919656,0.0
1551919957,0.0
1551920258,0.0
1551920559,0.0
1551920860,0.0
1551921161,0.0
1551921462,0.0
1551921763,0.0
1551922064,0.0
1551922365,0.0
1551922666,0.0
1551922968,0.0
1551923269,0.0
1551923570,0.0
1551923871,0.0
1551924172,0.0
1551924473,0.0
1551924774,0.0
1551925075,0.0
1551925376,0.0
1551925677,0.0
1551925978,0.0
1551926279,0.0
1551926580,0.0
1551926881,0.0
1551927182,0.0
1551927483,0.0
1551927784,0.0
1551928085,0.0
1551928386,0.0
1551928687,0.0
1551928989,0.0
1551929290,0.0
1551929591,0.0
1551929892,0.0
1551930193,0.0
1551930494,0.0
1551930795,0.0
1551931096,0.0
1551931397,0.0
1551931698,0.0
1551931999,0.0
1551932300,0.0
1551932601,0.0
1551932902,0.0
1551933203,0.0
1551933504,0.0
1551933805,0.0
1551934106,0.0
1551934407,0.0
1551934708,0.0
1551935010,0.0
1551935311,0.0
1551935612,0.0
1551935913,0.0
1551936214,0.0
1551936515,0.0
1551936816,0.0
1551937117,0.0
1551937418,0.0
1551937719,0.0
1551938020,0.0
1551938321,0.0
1551938622,0.0
1551938923,0.0
1551939224,0.0
1551939525,0.0
1551939826,0.0
1551940127,0.0
1551940429,0.0
1551940730,0.0
1551941031,0.0
1551941332,0.0
1551941633,0.0
1551941934,0.0
1551942235,0.0
1551942536,0.0
1551942837,0.0
1551943138,0.0
1551943439,0.0
1551943740,0.0
1551944041,0.0
1551944342,0.0
1551944643,0.0
1551944944,0.0
1551945245,0.0
1551945858,0.0
1551946159,0.0
1551946460,0.0
1551946761,0.0
1551947062,0.0
1551947363,0.0
1551947664,0.0
1551947965,0.0
1551948266,0.0
1551948568,0.0
1551948869,0.0
1551949170,0.0
1551949471,0.0
1551949772,0.0
1551950073,0.0
1551950680,0.0
1551950981,0.0
1551951282,0.0
1551951583,0.0
1551951884,0.0
1551952185,0.0
1551952486,0.0
1551952787,0.0
1551953088,0.0
1551953389,0.0
1551953690,0.0
1551953991,0.0
1551954292,0.0
1551954594,0.0
1551954895,0.0
1551955196,0.0
1551955497,0.0
1551955798,0.0
1551956099,0.0
1551956400,0.0
1551956701,0.0
1551957002,0.0
1551957303,0.0
1551957604,0.0
1551957905,0.0
1551958206,0.0
1551958507,0.0
1551958808,0.0
1551959109,0.0
1551959410,0.0
1551959711,0.0
1551960012,0.0
1551960314,0.0
1551960615,0.0
1551960916,0.0
1551961217,0.0
1551961518,0.0
1551961819,0.0
1551962120,0.0
1551962421,0.0
1551962722,0.0
1551963023,0.0
1551963324,0.0
1551963625,0.0
1551963926,0.0
1551964227,0.0
1551964528,0.0
1551964828,0.0
1551965129,0.0
1551965430,0.0
1551965731,0.0
1551966032,0.0
1551966334,0.0
1551966635,0.0
1551966936,0.0
1551967237,0.0
1551967538,0.0
1551967839,0.0
1551968140,0.0
1551968441,0.0
1551968742,0.0
1551969043,0.0
1551969344,0.0
1551969645,0.0
1551969946,0.0
1551970247,0.0
1551970548,0.0
1551970849,0.0
1551971150,0.0
1551971451,0.0
1551971753,0.0
1551972054,0.0
1551972355,0.0
1551972656,0.0
1551972957,0.0
1551973258,0.0
1551973559,0.0
1551973860,0.0
1551974161,0.0
1551974462,0.0
1551974763,0.0
1551975064,0.0
1551975365,0.0
1551975666,0.0
1551975967,0.0
1551976268,0.0
1551976569,0.0
1551976870,0.0
1551977172,0.0
1551977473,0.0
1551977774,0.0
1551978075,0.0
1551978376,0.0
1551978677,0.0
1551978978,0.0
1551979279,0.0
1551979580,0.0
1551979881,0.0
1551980182,0.0
1551980483,0.0
1551980784,0.0
1551981085,0.0
1551981386,0.0
1551981687,0.0
1551981988,0.0
1551982289,0.0
1551982590,0.0
1551982891,0.0
1551983192,0.0
1551983494,0.0
1551983795,0.0
1551984096,0.0
1551984397,0.0
1551984698,0.0
1551984999,0.0
1551985300,0.0
1551985601,0.0
1551985902,0.0
1551986203,0.0
1551986504,0.0
1551986805,0.0
1551987106,0.0
1551987407,0.0
1551987708,0.0
1551988009,0.0
1551988310,0.0
1551988611,0.0
1551988912,0.0
1551989214,0.0
1551989515,0.0
1551989816,0.0
1551990117,0.0
1551990418,0.0
1551990719,0.0
1551991020,0.0
1551991321,0.0
1551991622,0.0
1551991923,0.0
1551992224,0.0
1551992525,0.0
1551992826,0.0
1551993127,0.0
1551993428,0.0
1551993729,0.0
1551994030,0.0
1551994331,0.0
1551994633,0.0
1551994934,0.0
1551995235,0.0
1551995536,0.0
1551995837,0.0
1551996138,0.0
1551996439,0.0
1551996740,0.0
1551997041,0.0
1551997342,0.0
1551997643,0.0
1551997944,0.0
1551998246,0.0
1551998547,0.0
1551998848,0.0
1551999149,0.0
1551999450,0.0
1551999751,0.0
1552000052,0.0
1552000353,0.0
1552000654,0.0
1552000955,0.0
1552001256,0.0
1552001557,0.0
1552001858,0.0
1552002159,0.0
1552002460,0.0
1552002761,0.0
1552003062,0.0
1552003363,0.0
1552003664,0.0
1552003966,0.0
1552004267,0.0
1552004568,0.0
1552004869,0.0
1552005170,0.0
1552005471,0.0
1552005772,0.0
1552006073,0.0
1552006374,0.0
1552006675,0.0
1552006976,0.0
1552007277,0.0
1552007579,0.0
1552007880,0.0
1552008181,0.0
1552008482,0.0
1552008783,0.0
1552009084,0.0
1552009385,0.0
1552009686,0.0
1552009987,0.0
1552010288,0.0
1552010588,0.0
1552010889,0.0
1552011190,0.0
1552011491,0.0
1552011792,0.0
1552012093,0.0
1552012394,0.0
1552012695,0.0
1552012996,0.0
1552013298,0.0
1552013599,0.0
1552013900,0.0
1552014201,0.0
1552014502,0.0
1552014803,0.0
1552015104,0.0
1552015405,0.0
1552015706,0.0
1552016007,0.0
1552016308,0.0
1552016609,0.0
1552016910,0.0
1552017211,0.0
1552017512,0.0
1552017813,0.0
1552018114,0.0
1552018415,0.0
1552018716,0.0
1552019018,0.0
1552019319,0.0
1552019620,0.0
1552019921,0.0
1552020222,0.0
1552020523,0.0
